grammar_point_id,level_min,level_max,row_order,category_zh,category_en,category_name_zh,category_name_en,subitem_zh,subitem_en,content_zh,content_en,review_status,source_id,source_locator_zh,source_locator_en,notes
hsk26-g3-050,3,3,50,固定格式,Fixed formats,,,,,（在）……以前/以后/前/后,（在）……以前/以后/前/后,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17298,reference/HSK_SYLLABUS_EN.md:17300,
hsk26-g3-051,3,3,51,固定格式,Fixed formats,,,,,X什么（啊）,X什么（啊）,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17299,reference/HSK_SYLLABUS_EN.md:17301,
hsk26-g3-052,3,3,52,固定格式,Fixed formats,,,,,该……了,该……了,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17300,reference/HSK_SYLLABUS_EN.md:17302,
hsk26-g3-053,3,3,53,固定格式,Fixed formats,,,,,在……上/下/中,在……上/下/中,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17301,reference/HSK_SYLLABUS_EN.md:17303,
hsk26-g3-054,3,3,54,句子成分,Sentence components,主语,Subject,,,动词或动词性短语、形容词或形容词性短语作主语,"verbs/verbal phrases, adjectives/adjectival phrases functioning as the subject",syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17302,reference/HSK_SYLLABUS_EN.md:17304,
hsk26-g3-055,3,3,55,句子成分,Sentence components,主语,Subject,,,主谓短语作主语,subject-predicate phrases functioning as the subject,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17303,reference/HSK_SYLLABUS_EN.md:17305,
hsk26-g3-056,3,3,56,句子成分,Sentence components,定语,Attributive,,,多项定语,multiple attributives,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17304,reference/HSK_SYLLABUS_EN.md:17306,
hsk26-g3-057,3,3,57,句子成分,Sentence components,补语,Complement,结果补语2,Result complements 2,动词+到/住/走/上,verb + 到/住/走/上,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17305,reference/HSK_SYLLABUS_EN.md:17307,
hsk26-g3-058,3,3,58,句子成分,Sentence components,补语,Complement,趋向补语2,Directional complements 2,趋向补语的引申用法：（1）表示结果意义：动词+出/起/下,extended use of directional complements: (1) result meaning: verb + 出/起/下,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17306,reference/HSK_SYLLABUS_EN.md:17308,
hsk26-g3-059,3,3,59,句子成分,Sentence components,补语,Complement,趋向补语2,Directional complements 2,（2）表示动作行为的开始：动词+上/起来,(2) indicates the beginning of an action: verb + 上/起来,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17307,reference/HSK_SYLLABUS_EN.md:17309,
hsk26-g3-060,3,3,60,句子成分,Sentence components,补语,Complement,趋向补语2,Directional complements 2,（3）表示动作行为的持续：动词+下去/下来,(3) indicates continuation of an action: verb + 下去/下来,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17308,reference/HSK_SYLLABUS_EN.md:17310,
hsk26-g3-061,3,3,61,句子成分,Sentence components,补语,Complement,可能补语1,Potential complements 1,动词+得/不+动词/形容词,verb + 得/不 + verb/adjective,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17309,reference/HSK_SYLLABUS_EN.md:17311,
hsk26-g3-062,3,3,62,句子成分,Sentence components,补语,Complement,程度补语1,Degree complements 1,（1）形容词+得很,(1) adjective + 得很,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17310,reference/HSK_SYLLABUS_EN.md:17312,
hsk26-g3-063,3,3,63,句子成分,Sentence components,补语,Complement,程度补语1,Degree complements 1,（2）形容词/动词+极了/坏了,(2) adjective/verb + 极了/坏了,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17311,reference/HSK_SYLLABUS_EN.md:17313,
hsk26-g3-064,3,3,64,句子成分,Sentence components,补语,Complement,数量补语3,Quantity complements 3,表示动作结束到某个时间点的间隔时间,indicates the interval between the end of an action and a certain point in time,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17312,reference/HSK_SYLLABUS_EN.md:17314,
hsk26-g3-065,3,3,65,句子的类型,Sentence types,句类,Sentence categories,疑问句,Interrogative sentences,“怎样+动词”的特指问句,specific questions using “怎样 + verb”,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17313,reference/HSK_SYLLABUS_EN.md:17315,
hsk26-g3-066,3,3,66,句子的类型,Sentence types,句类,Sentence categories,反问句1,Rhetorical questions 1,用反问句表示强调：不是……吗？,uses a rhetorical question for emphasis: 不是……吗？,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17314,reference/HSK_SYLLABUS_EN.md:17316,
hsk26-g3-067,3,3,67,句子的类型,Sentence types,特殊句型,Special sentence patterns,“把”字句1,“把” sentences 1,（1）主语+把+宾语+动词+在/到+处所,(1) subject + 把 + object + verb + 在/到 + place,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17315,reference/HSK_SYLLABUS_EN.md:17317,
hsk26-g3-068,3,3,68,句子的类型,Sentence types,特殊句型,Special sentence patterns,“把”字句1,“把” sentences 1,（2）主语+把+宾语1+动词（+给）+宾语2,(2) subject + 把 + object 1 + verb (+ 给) + object 2,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17316,reference/HSK_SYLLABUS_EN.md:17318,
hsk26-g3-069,3,3,69,句子的类型,Sentence types,特殊句型,Special sentence patterns,“把”字句1,“把” sentences 1,（3）主语+把+宾语+动词+结果补语/趋向补语/状态补语,(3) subject + 把 + object + verb + result/directional/state complement,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17317,reference/HSK_SYLLABUS_EN.md:17319,
hsk26-g3-070,3,3,70,句子的类型,Sentence types,特殊句型,Special sentence patterns,被动句1,Passive sentences 1,（1）主语+被+宾语+动词+其他成分,(1) subject + 被 + object + verb + other elements,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17318,reference/HSK_SYLLABUS_EN.md:17320,
hsk26-g3-071,3,3,71,句子的类型,Sentence types,特殊句型,Special sentence patterns,被动句1,Passive sentences 1,（2）主语+被+动词+其他成分,(2) subject + 被 + verb + other elements,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17319,reference/HSK_SYLLABUS_EN.md:17321,
hsk26-g3-072,3,3,72,句子的类型,Sentence types,特殊句型,Special sentence patterns,连动句2,Serial-verb sentences 2,“着”表示动作的伴随：动词1+着+动词2,“着” indicates accompanying action: verb 1 + 着 + verb 2,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17320,reference/HSK_SYLLABUS_EN.md:17322,
hsk26-g3-073,3,3,73,句子的类型,Sentence types,特殊句型,Special sentence patterns,比较句2,Comparative sentences 2,（1）A比B+更/还+形容词,(1) A + 比 + B + 更/还 + adjective,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17321,reference/HSK_SYLLABUS_EN.md:17323,
hsk26-g3-074,3,3,74,句子的类型,Sentence types,特殊句型,Special sentence patterns,比较句2,Comparative sentences 2,（2）A跟B一样,（2）A跟B一样,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17322,reference/HSK_SYLLABUS_EN.md:17324,
hsk26-g3-075,3,3,75,句子的类型,Sentence types,特殊句型,Special sentence patterns,比较句2,Comparative sentences 2,（3）A跟B一样+形容词,(3) A + 跟 + B + 一样 + adjective,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17323,reference/HSK_SYLLABUS_EN.md:17325,
hsk26-g3-076,3,3,76,句子的类型,Sentence types,特殊句型,Special sentence patterns,比较句2,Comparative sentences 2,（4）A不比B+形容词,(4) A + 不比 + B + adjective,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17324,reference/HSK_SYLLABUS_EN.md:17326,
hsk26-g3-077,3,3,77,句子的类型,Sentence types,特殊句型,Special sentence patterns,比较句2,Comparative sentences 2,（5）A比B+多/少/早/晚+动词+数量短语,(5) A + 比 + B + 多/少/早/晚 + verb + numeral-measure phrase,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17325,reference/HSK_SYLLABUS_EN.md:17327,
hsk26-g3-078,3,3,78,句子的类型,Sentence types,特殊句型,Special sentence patterns,存现句3,Existential-presentative sentences 3,（1）表示出现：处所词+动词+趋向补语/结果补语+动态助词（了）+数量短语+人/物,(1) indicates appearance: place word + verb + directional/result complement + aspect particle (了) + numeral-measure phrase + person/thing,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17326,reference/HSK_SYLLABUS_EN.md:17328,
hsk26-g3-079,3,3,79,句子的类型,Sentence types,特殊句型,Special sentence patterns,存现句3,Existential-presentative sentences 3,（2）表示消失：处所词+动词+结果补语+动态助词（了）+数量短语+人/物,(2) indicates disappearance: place word + verb + result complement + aspect particle (了) + numeral-measure phrase + person/thing,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17327,reference/HSK_SYLLABUS_EN.md:17329,
hsk26-g3-080,3,3,80,句子的类型,Sentence types,特殊句型,Special sentence patterns,“是……的”句2,“是……的” sentences 2,强调说话人的看法或态度,emphasizes the speaker’s view or attitude,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17328,reference/HSK_SYLLABUS_EN.md:17330,
hsk26-g3-081,3,3,81,句子的类型,Sentence types,特殊句型,Special sentence patterns,重动句,Verb-copying sentences,主语+动词+宾语+动词+补语,subject + verb + object + verb + complement,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17329,reference/HSK_SYLLABUS_EN.md:17331,
hsk26-g3-082,3,3,82,句子的类型,Sentence types,复句,Complex sentences,承接复句,Successive complex sentences,先……，再/然后……,先……，再/然后……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17330,reference/HSK_SYLLABUS_EN.md:17332,
hsk26-g3-083,3,3,83,句子的类型,Sentence types,复句,Complex sentences,选择复句,Alternative complex sentences,或者……，或者……,或者……，或者……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17331,reference/HSK_SYLLABUS_EN.md:17333,
hsk26-g3-084,3,3,84,句子的类型,Sentence types,复句,Complex sentences,并列复句,Coordinate complex sentences,一会儿……，一会儿……,一会儿……，一会儿……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17332,reference/HSK_SYLLABUS_EN.md:17334,
hsk26-g3-085,3,3,85,句子的类型,Sentence types,复句,Complex sentences,并列复句,Coordinate complex sentences,又……，又……,又……，又……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17333,reference/HSK_SYLLABUS_EN.md:17335,
hsk26-g3-086,3,3,86,句子的类型,Sentence types,复句,Complex sentences,并列复句,Coordinate complex sentences,一边……，一边……,一边……，一边……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17334,reference/HSK_SYLLABUS_EN.md:17336,
hsk26-g3-087,3,3,87,句子的类型,Sentence types,复句,Complex sentences,递进复句,Progressive complex sentences,不但……，而且……,不但……，而且……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17335,reference/HSK_SYLLABUS_EN.md:17337,
hsk26-g3-088,3,3,88,句子的类型,Sentence types,复句,Complex sentences,转折复句,Adversative complex sentences,虽然……，可是……,虽然……，可是……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17336,reference/HSK_SYLLABUS_EN.md:17338,
hsk26-g3-089,3,3,89,句子的类型,Sentence types,复句,Complex sentences,假设复句,Hypothetical complex sentences,如果……，就……,如果……，就……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17337,reference/HSK_SYLLABUS_EN.md:17339,
hsk26-g3-090,3,3,90,句子的类型,Sentence types,复句,Complex sentences,假设复句,Hypothetical complex sentences,……的话，就……,……的话，就……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17338,reference/HSK_SYLLABUS_EN.md:17340,
hsk26-g3-091,3,3,91,句子的类型,Sentence types,复句,Complex sentences,条件复句,Conditional complex sentences,只有……，才……,只有……，才……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17339,reference/HSK_SYLLABUS_EN.md:17341,
hsk26-g3-092,3,3,92,句子的类型,Sentence types,复句,Complex sentences,条件复句,Conditional complex sentences,只要……，就……,只要……，就……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17340,reference/HSK_SYLLABUS_EN.md:17342,
hsk26-g3-093,3,3,93,句子的类型,Sentence types,复句,Complex sentences,目的复句,Purposive complex sentences,为了……，……,为了……，……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17341,reference/HSK_SYLLABUS_EN.md:17343,
hsk26-g3-094,3,3,94,句子的类型,Sentence types,复句,Complex sentences,紧缩复句,Contracted complex sentences,……了……（就）……,……了……（就）……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17342,reference/HSK_SYLLABUS_EN.md:17344,
hsk26-g3-095,3,3,95,特殊表达法,Special expressions,数的表达法,Number expressions,,,概数表达法2：（1）用“大概”表示概数,approximate-number expressions 2: (1) using “大概” to express an approximate number,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17343,reference/HSK_SYLLABUS_EN.md:17345,
hsk26-g3-096,3,3,96,特殊表达法,Special expressions,数的表达法,Number expressions,,,（2）相邻数词连用表示概数,(2) adjacent numerals used together to express an approximate number,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17344,reference/HSK_SYLLABUS_EN.md:17346,
hsk26-g4-001,4,4,1,词类,Word classes,动词,Verbs,能愿动词,Modal verbs,敢,敢,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17350,reference/HSK_SYLLABUS_EN.md:17352,
hsk26-g4-002,4,4,2,词类,Word classes,代词,Pronouns,指示代词,Demonstrative pronouns,各、各位、各种、任何、此,各、各位、各种、任何、此,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17351,reference/HSK_SYLLABUS_EN.md:17353,
hsk26-g4-003,4,4,3,词类,Word classes,量词,Measure words,名量词,Nominal measure words,（1）专用名量词：打、袋、棵、台、幅,（1）dedicated nominal measure words: 打、袋、棵、台、幅,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17352,reference/HSK_SYLLABUS_EN.md:17354,
hsk26-g4-004,4,4,4,词类,Word classes,量词,Measure words,名量词,Nominal measure words,（2）借用名量词：脸、手、盒、屋子、桌子,（2）borrowed nominal measure words: 脸、手、盒、屋子、桌子,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17353,reference/HSK_SYLLABUS_EN.md:17355,
hsk26-g4-005,4,4,5,词类,Word classes,量词,Measure words,动量词,Verbal measure words,场、顿、趟,场、顿、趟,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17354,reference/HSK_SYLLABUS_EN.md:17356,
hsk26-g4-006,4,4,6,词类,Word classes,副词,Adverbs,程度副词,Degree adverbs,十分、更加、稍、稍微、尤其、多么,十分、更加、稍、稍微、尤其、多么,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17355,reference/HSK_SYLLABUS_EN.md:17357,
hsk26-g4-007,4,4,7,词类,Word classes,副词,Adverbs,范围副词,Scope adverbs,共、全、光、仅、仅仅、至少,共、全、光、仅、仅仅、至少,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17356,reference/HSK_SYLLABUS_EN.md:17358,
hsk26-g4-008,4,4,8,词类,Word classes,副词,Adverbs,时间副词,Time adverbs,按时、从来、赶紧、赶快、已、忽然、将、将要、从、本来,按时、从来、赶紧、赶快、已、忽然、将、将要、从、本来,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17357,reference/HSK_SYLLABUS_EN.md:17359,
hsk26-g4-009,4,4,9,词类,Word classes,副词,Adverbs,频率副词,Frequency adverbs,重新、往往、偶尔、再次、老,重新、往往、偶尔、再次、老,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17358,reference/HSK_SYLLABUS_EN.md:17360,
hsk26-g4-010,4,4,10,词类,Word classes,副词,Adverbs,方式副词,Manner adverbs,故意、互相、相互,故意、互相、相互,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17359,reference/HSK_SYLLABUS_EN.md:17361,
hsk26-g4-011,4,4,11,词类,Word classes,副词,Adverbs,关联副词,Correlative adverbs,却,却,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17360,reference/HSK_SYLLABUS_EN.md:17362,
hsk26-g4-012,4,4,12,词类,Word classes,副词,Adverbs,情态副词,Modal adverbs,也许、恐怕,也许、恐怕,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17361,reference/HSK_SYLLABUS_EN.md:17363,
hsk26-g4-013,4,4,13,词类,Word classes,副词,Adverbs,语气副词,Modal adverbs,才4、就5、并1、还4、竟然、究竟、正好、到底、难道、千万、确实、只好、差（一）点儿,才4、就5、并1、还4、竟然、究竟、正好、到底、难道、千万、确实、只好、差（一）点儿,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17362,reference/HSK_SYLLABUS_EN.md:17364,
hsk26-g4-014,4,4,14,词类,Word classes,介词,Prepositions,引出时间、处所,introducing time or place,自、当、由1、随着、等1,自、当、由1、随着、等1,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17363,reference/HSK_SYLLABUS_EN.md:17365,
hsk26-g4-015,4,4,15,词类,Word classes,介词,Prepositions,引出施事、受事,introducing the agent or patient,将、由2、叫、让,将、由2、叫、让,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17364,reference/HSK_SYLLABUS_EN.md:17366,
hsk26-g4-016,4,4,16,词类,Word classes,介词,Prepositions,引出原因,introducing a reason,由于1,由于1,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17365,reference/HSK_SYLLABUS_EN.md:17367,
hsk26-g4-017,4,4,17,词类,Word classes,介词,Prepositions,引出对象,introducing an object/target,对于、与1,对于、与1,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17366,reference/HSK_SYLLABUS_EN.md:17368,
hsk26-g4-018,4,4,18,词类,Word classes,介词,Prepositions,引出凭借、依据,introducing means or basis,作为、按、按照,作为、按、按照,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17367,reference/HSK_SYLLABUS_EN.md:17369,
hsk26-g4-019,4,4,19,词类,Word classes,连词,Conjunctions,连接词或词组,connecting words or phrases,并2、而1、与2,并2、而1、与2,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17368,reference/HSK_SYLLABUS_EN.md:17370,
hsk26-g4-020,4,4,20,词类,Word classes,连词,Conjunctions,连接分句或句子,connecting clauses or sentences,此外、而2、既然、甚至、不过、并且,此外、而2、既然、甚至、不过、并且,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17369,reference/HSK_SYLLABUS_EN.md:17371,
hsk26-g4-021,4,4,21,词类,Word classes,连词,Conjunctions,连接分句或句子,connecting clauses or sentences,不光、不仅、另外、要是、因此、由于2、加上,不光、不仅、另外、要是、因此、由于2、加上,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17370,reference/HSK_SYLLABUS_EN.md:17372,
hsk26-g4-022,4,4,22,词类,Word classes,助词,Particles,其他助词,Other particles,等2、者、之、就是,等2、者、之、就是,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17371,reference/HSK_SYLLABUS_EN.md:17373,
hsk26-g4-023,4,4,23,词类,Word classes,叹词,Interjections,,,啊、嗯,啊、嗯,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17372,reference/HSK_SYLLABUS_EN.md:17374,
hsk26-g4-024,4,4,24,短语,Phrases,结构类型,Structural types,,,数词+形容词+量词,numeral + adjective + measure word,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17373,reference/HSK_SYLLABUS_EN.md:17375,
hsk26-g4-025,4,4,25,短语,Phrases,固定短语,Fixed phrases,四字格,Four-character patterns,一A一B,一A一B,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17374,reference/HSK_SYLLABUS_EN.md:17376,
hsk26-g4-026,4,4,26,短语,Phrases,固定短语,Fixed phrases,四字格,Four-character patterns,无A无B,无A无B,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17375,reference/HSK_SYLLABUS_EN.md:17377,
hsk26-g4-027,4,4,27,短语,Phrases,固定短语,Fixed phrases,四字格,Four-character patterns,有A有B,有A有B,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17376,reference/HSK_SYLLABUS_EN.md:17378,
hsk26-g4-028,4,4,28,短语,Phrases,固定短语,Fixed phrases,其他,Other,来得及/来不及,来得及/来不及,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17377,reference/HSK_SYLLABUS_EN.md:17379,
hsk26-g4-029,4,4,29,短语,Phrases,固定短语,Fixed phrases,其他,Other,有的是,有的是,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17378,reference/HSK_SYLLABUS_EN.md:17380,
hsk26-g4-030,4,4,30,短语,Phrases,固定短语,Fixed phrases,其他,Other,说不定,说不定,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17379,reference/HSK_SYLLABUS_EN.md:17381,
hsk26-g4-031,4,4,31,短语,Phrases,固定短语,Fixed phrases,其他,Other,不怎么,不怎么,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17380,reference/HSK_SYLLABUS_EN.md:17382,
hsk26-g4-032,4,4,32,短语,Phrases,固定短语,Fixed phrases,其他,Other,就是说/这就是说,that is to say/this means that,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17381,reference/HSK_SYLLABUS_EN.md:17383,
hsk26-g4-033,4,4,33,固定格式,Fixed formats,,,,,一+量词+比+一+量词,一 + measure word + 比 + 一 + measure word,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17382,reference/HSK_SYLLABUS_EN.md:17384,
hsk26-g4-034,4,4,34,固定格式,Fixed formats,,,,,在……方面,在……方面,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17383,reference/HSK_SYLLABUS_EN.md:17385,
hsk26-g4-035,4,4,35,固定格式,Fixed formats,,,,,够……的,够……的,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17384,reference/HSK_SYLLABUS_EN.md:17386,
hsk26-g4-036,4,4,36,固定格式,Fixed formats,,,,,拿……来说,拿……来说,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17385,reference/HSK_SYLLABUS_EN.md:17387,
hsk26-g4-037,4,4,37,固定格式,Fixed formats,,,,,再也不/没……,再也不/没……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17386,reference/HSK_SYLLABUS_EN.md:17388,
hsk26-g4-038,4,4,38,固定格式,Fixed formats,,,,,怎么都/也+不/没……,怎么都/也+不/没……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17387,reference/HSK_SYLLABUS_EN.md:17389,
hsk26-g4-039,4,4,39,固定格式,Fixed formats,,,,,为了……而……,为了……而……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17388,reference/HSK_SYLLABUS_EN.md:17390,
hsk26-g4-040,4,4,40,固定格式,Fixed formats,,,,,动词+一X是一X,verb + 一X是一X,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17389,reference/HSK_SYLLABUS_EN.md:17391,
hsk26-g4-041,4,4,41,固定格式,Fixed formats,,,,,（没）有什么（好）X的,（没）有什么（好）X的,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17390,reference/HSK_SYLLABUS_EN.md:17392,
hsk26-g4-042,4,4,42,固定格式,Fixed formats,,,,,X是X，Y是Y,X是X，Y是Y,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17391,reference/HSK_SYLLABUS_EN.md:17393,
hsk26-g4-043,4,4,43,固定格式,Fixed formats,,,,,X也得X，不X也得X,X也得X，不X也得X,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17392,reference/HSK_SYLLABUS_EN.md:17394,
hsk26-g4-044,4,4,44,固定格式,Fixed formats,,,,,X就是了,X就是了,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17393,reference/HSK_SYLLABUS_EN.md:17395,
hsk26-g4-045,4,4,45,固定格式,Fixed formats,,,,,还X呢,还X呢,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17394,reference/HSK_SYLLABUS_EN.md:17396,
hsk26-g4-046,4,4,46,固定格式,Fixed formats,,,,,你X你的吧,你X你的吧,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17395,reference/HSK_SYLLABUS_EN.md:17397,
hsk26-g4-047,4,4,47,固定格式,Fixed formats,,,,,让/叫你X你就X,让/叫你X你就X,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17396,reference/HSK_SYLLABUS_EN.md:17398,
hsk26-g4-048,4,4,48,固定格式,Fixed formats,,,,,说什么/怎么（着）也得X,说什么/怎么（着）也得X,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17397,reference/HSK_SYLLABUS_EN.md:17399,
hsk26-g4-049,4,4,49,固定格式,Fixed formats,,,,,X就X（点儿）吧,X就X（点儿）吧,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17398,reference/HSK_SYLLABUS_EN.md:17400,
hsk26-g4-050,4,4,50,固定格式,Fixed formats,,,,,X是X,X是X,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17399,reference/HSK_SYLLABUS_EN.md:17401,
